"","Lon","Lat","Timestamp","bias","std","MSE","Cov","Z"
"23321",-78.8197,35.8652,2020-05-01 07:00:00,-1.62478143283442,1.85496709478,6.08081762720005,1,5
"1392",-82.5844,35.6062,2020-05-01 07:00:00,-2.40354696391082,1.97796323070382,9.6893765497412,1,2
"7482",-80.851473,35.281791,2020-05-01 07:00:00,-0.750201474290593,1.66533322858509,3.33613701425741,1,2
"12222",-80.342,36.026,2020-05-01 07:00:00,1.06861104988509,1.84922143008256,4.5615494734131,1,2
"23322",-78.8197,35.8652,2020-05-01 07:00:00,-1.23110790027081,2.00336197285131,5.52908585637591,1,2
"140",-82.5844,35.6062,2020-05-01 08:00:00,-0.873017430731688,3.20828375251585,11.0552440710185,1,1e+05
"749",-80.851473,35.281791,2020-05-01 08:00:00,-0.675578752207476,2.34916961343287,5.97500452311057,1,1e+05
"1223",-80.342,36.026,2020-05-01 08:00:00,0.0480840477204363,2.59434595642749,6.73294301727686,1,1e+05
"1401",-82.5844,35.6062,2020-05-01 08:00:00,-1.3194766652854,3.2868997933679,12.5447289218746,1,5
"7491",-80.851473,35.281791,2020-05-01 08:00:00,-0.487178404292466,2.65665844778852,7.29517690581505,1,5
"12231",-80.342,36.026,2020-05-01 08:00:00,-0.108703819767446,2.80864712421076,7.90031518876943,1,5
"1402",-82.5844,35.6062,2020-05-01 08:00:00,-1.18500541153722,2.98997239575681,10.3441727527602,1,2
"7492",-80.851473,35.281791,2020-05-01 08:00:00,-0.350339339943645,2.53447360090424,6.54629408679263,1,2
"12232",-80.342,36.026,2020-05-01 08:00:00,-0.113007827972849,2.75322089268141,7.59299605308055,1,2
"141",-82.5844,35.6062,2020-05-01 09:00:00,-5.36771320577605,3.61796816187358,41.9020386797935,1,1e+05
"750",-80.851473,35.281791,2020-05-01 09:00:00,-1.54910568159051,2.96424628527121,11.1864844524802,1,1e+05
"1224",-80.342,36.026,2020-05-01 09:00:00,-0.783113259803135,3.70399360291168,14.3328349880902,1,1e+05
"2333",-78.8197,35.8652,2020-05-01 09:00:00,-2.34312804007921,3.07425256433274,14.9412778415119,1,1e+05
