"","X","Timestamp","rho","logrange1","logrange2","logtau1","logtau2","logsig1","logsig2","var1","var2","corr"
"135",135,"2020-05-06 14:00:00",-3.00505611608804,-3.00505611608804,-3.00505611608804,-2.48507384342516,-2.48507384342516,-2.48507384342516,-4.10671182487056,0.23197555426304,0.0164618149609352,-0.800516584429336
"136",136,"2020-05-06 15:00:00",-3.01623658578296,-3.01623658578296,-3.01623658578296,-3.35393330606397,-4.19446704921247,-4.19446704921247,-4.19446704921247,0.152260707932295,0.015078776566854,-0.949193016053935
"137",137,"2020-05-06 16:00:00",2.00280895922846,2.00280895922846,1.41886955913166,1.41886955913166,1.41886955913166,2.0552042753795,-3.31293986059482,7.95447806868348,0.0364089789395584,0.135499574340732
"138",138,"2020-05-06 17:00:00",5.16135908357714,5.16135908357714,5.16135908357714,5.16135908357714,5.16135908357714,5.16135908357714,11.2396525402893,2027143.95816021,76088.509496623,0.999956982563792
"139",139,"2020-05-06 18:00:00",2.43481519173616,2.43481519173616,2.43481519173616,2.43481519173616,2.43481519173616,2.43481519173616,4.47698839509075,532.924574592032,87.9693444347106,0.98923348140867
"140",140,"2020-05-06 19:00:00",3.84482796557736,3.84482796557736,3.84482796557736,3.84482796557736,2.48194054342368,2.48194054342368,2.48194054342368,188.831499235437,11.9644594581983,0.967801370827517
"141",141,"2020-05-06 20:00:00",-4.04267431598067,-2.90251016522588,-2.90251016522588,-2.90251016522588,-2.90251016522588,-2.09442347467789,-2.09442347467789,2.13566468263271,0.123141217222897,-0.970742275688415
"142",142,"2020-05-06 21:00:00",-1.1029437951315,-1.1029437951315,-1.1029437951315,-1.1029437951315,-2.69065120267026,0.273062524525796,5.13148747037445,207.226835398858,169.268713074441,-0.996824561962943
"143",143,"2020-05-06 22:00:00",5.5220270130392,6.14111379296221,4.43885796790084,4.43885796790084,5.54507933764392,5.54507933764392,5.54507933764392,8061.36136372933,255.974885882029,0.983995270591167
"144",144,"2020-05-06 23:00:00",-1.8456015334874,-1.8456015334874,-2.20682094773322,-1.45164581847606,-3.6213712562898,0.397603374101634,-1.57000849672922,2.19690047811567,0.20804341466095,-0.567949520657764
"145",145,"2020-05-07 00:00:00",3.55402825642449,2.54257810608019,2.54257810608019,2.54257810608019,2.54257810608019,2.54257810608019,2.54257810608019,173.284246376369,12.7124026824413,0.962620610490549
"146",146,"2020-05-07 01:00:00",-1.83797576544045,-1.83797576544045,-2.86315528562051,-2.86315528562051,-2.86315528562051,-2.86315528562051,-2.86315528562051,0.249941621493081,0.0570883457490433,-0.878403825601235
"147",147,"2020-05-07 02:00:00",2.4596596655029,2.4596596655029,2.4596596655029,3.95839525088374,3.95839525088374,3.95839525088374,6.03350471794693,2576.2482280312,417.174549415351,0.989783179736215
"148",148,"2020-05-07 03:00:00",3.73839164481846,3.55334658466427,3.74451740159055,3.74451740159055,3.74451740159055,3.74451740159055,3.74451740159055,633.29588631708,42.2885938853659,0.966035500253228
"149",149,"2020-05-07 04:00:00",-0.715035202635107,-0.715035202635107,-0.715035202635107,-0.671973970553348,-0.671973970553348,-0.671973970553348,0.50882076561487,1.361118365269,1.6633285837243,-0.790439258323151
"150",150,"2020-05-07 05:00:00",0.211368445769579,0.211368445769579,0.114744963788788,0.114744963788788,0.114744963788788,0.114744963788788,-0.542327333820339,1.1475620556546,0.581393579656775,0.150448263653113
"151",151,"2020-05-07 06:00:00",0.451285284977473,0.451285284977473,0.451285284977473,0.451285284977473,0.565982811442163,0.761233491627262,0.761233491627262,2.5769308153507,2.14091539367596,0.411338675886281
"152",152,"2020-05-07 07:00:00",1.22288475790381,1.22288475790381,1.22288475790381,2.04815437424891,2.04815437424891,2.04815437424891,2.04815437424891,19.3486432021063,7.753577689892,0.774125449734336
"153",153,"2020-05-07 08:00:00",-3.35253594785606,-3.35253594785606,-5.13526924628937,-5.13526924628937,-5.13526924628937,-5.13526924628937,-6.30887621851649,0.026342222312689,0.00182007745971434,-0.881235884600513
"154",154,"2020-05-07 09:00:00",-0.124767791607585,1.24540400101955,1.17797108694353,1.17797108694353,-1.14964814278123,-1.14964814278123,-1.14964814278123,0.321679019720146,0.316748199914757,-0.123807854468434
"155",155,"2020-05-07 10:00:00",-0.7932102787839,-0.7932102787839,-0.550407061738796,-0.550407061738796,-0.550407061738796,-0.550407061738796,-0.550407061738796,0.939574018714757,0.576715003981068,-0.621446088689704
"156",156,"2020-05-07 11:00:00",-1.53159510449587,-1.36731676383578,-1.36731676383578,-1.36731676383578,-1.99885140763558,-2.04526056660599,-2.04526056660599,0.432765334261551,0.129346482212136,-0.83732690815576
"157",157,"2020-05-07 12:00:00",1.24575984071171,1.32363057823502,1.32363057823502,1.32363057823502,-0.104033076926601,-0.104033076926601,-0.104033076926601,2.29977660988764,0.901195488151193,0.779831914361705
"158",158,"2020-05-07 13:00:00",3.62923297378131,3.62923297378131,3.62923297378131,4.32979592811476,4.32979592811476,4.32979592811476,4.32979592811476,1076.01209058009,75.928790056709,0.96407209424141
"159",159,"2020-05-07 14:00:00",0.559669190480201,0.559669190480201,0.559669190480201,0.559669190480201,0.559669190480201,0.559669190480201,0.559669190480201,2.29827453528403,1.75009345694876,0.488383595518169
"160",160,"2020-05-07 15:00:00",1.15651239522044,0.0867401898923184,-0.00325427799606183,-0.00325427799606183,-0.00325427799606183,-0.00325427799606183,-0.00325427799606183,2.32992634153995,0.996751011427269,0.756436608151648
"161",161,"2020-05-07 16:00:00",-0.862735022084933,-0.862735022084933,-0.862735022084933,-0.862735022084933,-0.862735022084933,-0.976896400169313,-0.0743534492457566,1.06745467950586,0.928343513532501,-0.804557447287857
"162",162,"2020-05-07 17:00:00",-1.30832928271496,-1.30832928271496,-1.30832928271496,-1.34890954510685,-4.02598142701907,-4.02598142701907,-2.62886044029933,0.141365121141969,0.0721606467678146,-0.934751424098596
"163",163,"2020-05-07 18:00:00",6.64726329878908,6.64726329878908,2.00647093960268,-0.579503456391533,-0.579503456391533,1.80825691617163,0.673239061558129,92.7300965527248,1.96057747815376,0.966550456524192
"164",164,"2020-05-07 19:00:00",1.75228804216635,1.75228804216635,1.75228804216635,4.04004520743594,4.04004520743594,4.04004520743594,4.04004520743594,231.322846157023,56.8289118367903,0.868522160104438
"165",165,"2020-05-07 20:00:00",-3.89809851873509,-3.89809851873509,-3.89809851873509,-0.537647520009232,-0.537647520009232,-0.537647520009232,-7.43079058654222,0.59312723285863,0.000592718731173746,-0.12322624218696
"166",166,"2020-05-07 21:00:00",0.724473478997491,0.724473478997491,0.724473478997491,0.724473478997491,0.724473478997491,0.724473478997491,0.724473478997491,3.14677234857239,2.06364426182448,0.586688055250294
"167",167,"2020-05-07 22:00:00",-1.39508494122409,-1.39508494122409,-1.52982662170547,-1.52982662170547,-1.52982662170547,-1.52982662170547,-1.91626648769148,0.502976066451458,0.147155344086373,-0.75459688849113
"168",168,"2020-05-07 23:00:00",7.80901991999969,7.80901991999969,7.80901991999969,7.80901991999969,9.60447539392338,9.02724183961808,7.04571429165695,78328.4501947202,1147.92849879126,0.945353383233186
