"","Lon","Lat","2020-03-01 05:00:00","2020-03-01 06:00:00","2020-03-01 07:00:00","2020-03-01 08:00:00","2020-03-01 09:00:00","2020-03-01 10:00:00","2020-03-01 11:00:00","2020-03-01 12:00:00","2020-03-01 13:00:00","2020-03-01 14:00:00","2020-03-01 15:00:00","2020-03-01 16:00:00","2020-03-01 17:00:00","2020-03-01 18:00:00","2020-03-01 19:00:00","2020-03-01 20:00:00","2020-03-01 21:00:00","2020-03-01 22:00:00","2020-03-01 23:00:00","2020-03-02 00:00:00","2020-03-02 01:00:00","2020-03-02 02:00:00","2020-03-02 03:00:00","2020-03-02 04:00:00","2020-03-02 05:00:00","2020-03-02 06:00:00","2020-03-02 07:00:00","2020-03-02 08:00:00","2020-03-02 09:00:00","2020-03-02 10:00:00","2020-03-02 11:00:00","2020-03-02 12:00:00","2020-03-02 13:00:00","2020-03-02 14:00:00","2020-03-02 15:00:00","2020-03-02 16:00:00","2020-03-02 17:00:00","2020-03-02 18:00:00","2020-03-02 19:00:00","2020-03-02 20:00:00","2020-03-02 21:00:00","2020-03-02 22:00:00","2020-03-02 23:00:00","2020-03-03 00:00:00","2020-03-03 01:00:00","2020-03-03 02:00:00","2020-03-03 03:00:00","2020-03-03 04:00:00","2020-03-03 05:00:00","2020-03-03 06:00:00","2020-03-03 07:00:00","2020-03-03 08:00:00","2020-03-03 09:00:00","2020-03-03 10:00:00","2020-03-03 11:00:00","2020-03-03 12:00:00","2020-03-03 13:00:00","2020-03-03 14:00:00","2020-03-03 15:00:00","2020-03-03 16:00:00","2020-03-03 17:00:00","2020-03-03 18:00:00","2020-03-03 19:00:00","2020-03-03 20:00:00","2020-03-03 21:00:00","2020-03-03 22:00:00","2020-03-03 23:00:00"
"63",-78.03217,33.93246,13.04672,10.39702,8.010456,9.761502,10.12744,10.071,11.50486,11.43826,10.75703,8.941361,9.435093,8.230388,8.290617,6.686047,5.834065,5.651789,5.467539,5.418455,5.394698,5.229118,5.145949,5.019208,4.674515,4.310851,4.157987,3.757638,3.573438,3.726996,4.651699,6.276053,5.270389,4.604108,4.87751,5.356622,5.244535,5.147696,5.277131,3.952729,4.303579,4.732076,4.742131,4.698847,4.547688,5.286779,6.302961,6.420907,6.098228,5.743473,5.590119,5.09008,4.138289,3.879102,3.823612,3.951158,3.923946,4.277899,4.841283,6.194757,5.506748,5.748703,5.962556,4.218092,4.354423,5.118256,6.066694,7.085981,7.243063
"64",-77.88137,34.14836,18.60052,22.21135,24.19863,12.70588,9.821264,8.807819,8.020734,8.068674,8.289578,7.764079,6.230656,6.114404,6.108547,5.856617,5.665867,5.817723,5.668971,5.73625,5.36844,5.086555,4.810136,4.538808,4.699352,4.978476,5.247681,5.807515,4.183743,3.766124,3.642657,4.361964,4.986087,6.470468,6.226416,4.680879,4.666691,4.29627,4.559402,4.558972,4.280439,5.38222,6.750354,8.22414,19.82365,23.14748,17.51903,7.667047,7.358614,6.428893,5.738094,5.374175,5.272452,5.708386,5.213496,4.143335,4.353405,4.39468,5.615923,6.413773,4.633526,4.123774,4.271991,4.308513,4.259363,5.032207,5.762483,7.156104,8.112143
"65",-77.79636,35.94915,6.570955,6.827064,6.650555,7.294628,7.119424,7.62386,8.481844,8.187761,9.86123,9.503323,10.96598,10.60862,10.65339,7.783453,6.41732,6.008418,6.304632,6.29128,6.314112,6.57705,6.95728,7.639507,7.848747,7.17581,8.873956,8.632253,7.989458,8.019998,8.962492,9.389286,8.31337,7.494882,6.852572,7.000699,6.797576,6.617243,7.402252,6.849944,6.216496,6.436139,8.592191,9.54041,12.1185,13.07126,11.37846,8.519531,8.299426,8.684326,8.435111,9.452869,13.50721,12.57882,12.15087,12.2537,12.2098,12.45758,12.9894,13.27714,12.91484,12.97587,13.38127,12.74443,11.02107,8.407225,8.34925,8.096825,8.784649
"66",-77.7934,34.25329,6.947545,7.204012,8.019234,9.946586,8.532571,7.608066,7.668565,7.240421,6.933625,6.393115,5.749648,5.595724,5.526799,5.879517,5.594077,6.001276,6.301181,6.419813,6.238022,5.770667,5.091082,4.652246,4.504987,4.40749,4.567386,4.894566,5.680367,5.830957,6.851807,4.673827,4.7118,6.678322,7.241479,7.529414,6.533086,5.495523,6.16202,5.538921,4.579291,5.216021,5.749802,4.576795,5.008094,7.504015,7.134674,5.753465,5.368341,5.860857,6.191912,5.873874,5.45837,4.695939,4.543776,4.461715,4.785204,5.118649,7.008236,7.770901,5.943591,3.885369,4.147579,4.477345,4.174462,5.228015,5.670748,6.976979,7.755854
"67",-77.71331,36.1058,5.746982,6.838876,5.356912,7.454787,5.485204,7.000769,7.596331,7.396328,5.11167,5.56822,6.289498,6.260519,8.718106,7.762025,6.06194,6.081024,6.516062,6.249554,6.084133,6.127475,6.041081,6.324382,6.141038,5.81556,6.607152,6.870221,10.67063,15.91272,7.750046,8.261954,8.39412,7.564846,6.672574,6.251135,8.320567,8.931198,6.385213,6.480807,6.274424,6.656867,8.523816,9.5422,11.38754,12.37765,11.95634,8.674987,7.618802,7.69318,7.864523,8.278441,12.06533,12.87171,11.5884,11.12436,11.29483,11.60071,11.74289,12.17367,12.31208,12.43964,11.63937,11.48479,10.5962,8.702397,7.421367,7.992109,8.439111
"68",-77.66019,36.47513,5.300501,5.256737,5.270814,5.216147,5.231241,5.36637,6.155428,5.301791,5.454474,5.458969,NA,6.710028,7.592936,5.973416,5.22878,5.52123,5.693882,5.79152,5.740443,5.677687,5.687392,5.708889,5.817666,5.717404,NA,9.14038,6.527009,5.908726,6.00205,6.066184,5.924063,NA,5.918887,5.700165,NA,5.30095,5.091618,5.06399,5.428802,5.81786,6.501694,8.135721,8.878217,8.714046,8.258114,7.378047,6.521465,6.444541,6.362961,6.4543,6.531574,6.416952,6.356229,6.194831,6.528339,6.636406,6.907029,7.403263,8.263116,7.464631,7.641755,7.42534,6.874086,5.954783,5.518093,5.455103,5.505882
"69",-77.53745,35.90209,7.041934,8.009987,7.469743,6.831272,5.755356,5.2202,5.230219,5.416219,7.385171,6.055341,6.072973,5.989333,6.715517,7.144736,6.322695,5.789227,6.021207,6.105728,6.101966,5.890356,5.926275,6.113618,8.383614,11.81578,10.84392,8.593063,5.78552,6.220485,6.375321,6.375543,5.867114,5.458615,5.362536,5.957436,6.477043,6.698039,7.059915,6.48296,5.565742,6.529032,7.794498,10.06333,11.28775,11.40006,12.62521,11.72912,8.500225,7.923774,11.16476,12.63595,10.18632,9.966274,10.45516,12.26561,12.60461,12.61504,12.732,12.66309,12.88585,12.92795,12.24342,10.99099,8.945868,6.959657,7.104914,6.884251,8.023004
"70",-80.83838,35.03867,NA,7.321565,7.436392,9.175923,10.35652,10.64868,10.1546,10.67045,10.4536,10.44971,10.43418,10.57089,10.57382,9.237943,7.930029,7.985137,NA,7.874434,7.03195,7.055447,NA,NA,6.927263,7.69587,8.630475,9.42176,9.413777,8.831199,11.113,10.60412,11.96852,12.50337,NA,NA,NA,NA,NA,NA,8.958075,10.32157,10.79136,9.902007,10.45796,9.653113,9.811356,18.4101,46.82922,40.41377,29.71085,22.29132,15.4592,12.63288,10.89838,10.35574,10.47492,10.79605,10.53312,7.549405,7.760919,8.190757,8.572852,11.98049,10.38996,9.327914,6.514549,2.849282,2.298101
"71",-79.04536,35.93509,NA,5.412879,5.553086,5.611648,5.743717,5.689525,6.085962,6.086549,6.339166,6.258217,5.801959,5.361276,5.329532,5.570441,5.84182,NA,7.223369,NA,6.142567,6.280585,NA,6.474025,7.058934,10.07092,NA,10.89703,10.12605,9.829244,10.94773,15.82776,17.32991,16.07995,13.35403,11.0404,9.690204,8.97451,8.747118,7.791224,7.404216,7.714814,8.091178,8.801352,7.916354,7.400316,8.328221,9.6616,9.240663,8.345253,7.706054,8.08275,8.665279,10.20411,13.2469,13.42633,11.99112,10.22381,11.62236,9.817532,9.291176,9.38404,8.604042,6.741636,6.88165,7.261283,7.358554,7.092684,6.12029
"72",-79.04031,35.99727,NA,5.07128,5.089189,5.172699,9.239496,6.929228,8.119477,10.91066,8.396279,6.907629,8.107321,11.77041,12.98067,8.666288,5.639933,5.775421,6.471457,6.40604,7.065219,7.039363,6.374354,7.211577,7.227363,6.160311,6.148235,5.981407,NA,NA,9.877655,7.011023,7.273274,9.036946,14.72945,13.85334,12.96088,10.62551,8.749005,7.726746,7.607732,7.747523,8.454799,9.226314,8.503749,7.621785,8.143374,8.146466,8.723269,8.647579,7.727059,8.899554,9.532249,11.28373,13.48925,14.08567,13.8444,11.65074,9.903768,9.848571,10.46512,11.03543,9.959863,NA,7.205749,7.585623,7.822873,7.724141,6.392024
"73",-77.94566,34.23291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.396724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",-79.90814,36.46758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.286796,8.073133,6.8385,6.671661,6.628138,6.812934,6.869331,7.07188,7.817401,8.816102,10.18113,8.130892,7.946686,8.362903,8.90791,10.48092,12.7239,9.064898,9.738702,10.89324,10.93171,11.61615,10.59843,11.12203,12.357,12.66664,11.52294,11.07578,10.77202,9.564835,8.687335,9.240966,8.656826,8.565078,8.072576,7.402208,7.699117,7.253035,7.384443,7.990047,8.384322,8.345914,8.601804,9.765376,12.24451,11.33747,7.791609,4.685203,3.767043,3.50861,2.96474
"75",-78.57809,35.83266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.658544,6.624436,6.552365,9.481101,13.50207,14.92489,13.12977,10.60586,10.02865,9.787404,8.656211,8.1961,7.728625,7.34263,7.113599,7.047694,7.171067,7.002649,6.582977,6.816308,8.085645,10.72608,10.10042,8.652403,9.223791,11.04912,8.261346,7.356568,8.497272,9.169901,10.53332,13.53933,12.00623,11.07993,8.746907,8.826022,9.899224,12.43108,12.14922,12.38817,11.41145,9.696747,8.611446,9.060047,8.644535,8.765987,9.501384
"76",-81.89631,36.04543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.30607,14.12748,12.70848,13.89535,13.71953,15.01237,17.65579,19.01043,17.30544,15.31629,14.10693,12.9053,12.22063,11.45668,11.93974,12.08461,11.97219,12.04867,12.47995,NA,NA,NA,10.59856,10.00299,8.883396,NA,7.206693,6.85081,6.892806,7.35932,NA,9.351002,7.972185,8.140963,7.625624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",-78.96274,35.9472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.07481,6.492016,9.01771,8.852727,18.3046,22.26995,23.04756,17.85877,12.8466,12.99877,13.50722,13.97873,15.97855,18.13565,20.36074,20.53641,14.45762,9.020329,7.226142,7.402691,8.334073,7.913496,8.21098,9.166714,13.75849,15.55142,19.24909,14.37365,9.17143,8.392119,9.264937,10.72585,11.11189,10.89966,9.73593,8.955783,8.821166,8.839559,9.739759,11.40484,9.269948,9.30828,7.764195,7.895,7.415808,6.491593
"78",-80.875,35.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0101,19.18857,10.07233,20.53254,39.07993,32.88237,19.61503,14.22552,14.67963,15.04423,14.73814,14.27315,14.65333,11.28036,9.591916,9.527391,9.475472,11.57218,11.59921,5.429006,2.943139,2.139686,2.130027
"79",-79.0867,35.92847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.506013,8.62613,7.709179,9.205581,10.31663,10.60227,13.9552,14.19293,12.61984,9.919358,9.365242,9.588872,10.13808,10.08566,9.08667,7.025112,7.301881,7.598271,7.601081,7.439437,5.949399
