"","Lon","Lat","Timestamp","bias","std","MSE","Cov","Z"
"1195",-80.851473,35.281791,2020-05-05 02:00:00,5.81256992420263,2.84556872693552,41.8832305034584,0,1
"1905",-80.342,36.026,2020-05-05 02:00:00,2.83408401517201,2.27999514272235,13.230410055891,1,1
"3555",-78.8197,35.8652,2020-05-05 02:00:00,1.82077421548847,2.78743902804002,11.0850350788283,1,1
"27",-82.5844,35.6062,2020-05-05 03:00:00,-6.29644111378705,4.17501154058004,57.0758920633645,1,1000
"120",-80.851473,35.281791,2020-05-05 03:00:00,-2.77206435738254,4.07095893851524,24.2570474805478,1,1000
"191",-80.342,36.026,2020-05-05 03:00:00,-1.93208566441846,3.83541876283082,18.443392100926,1,1000
"356",-78.8197,35.8652,2020-05-05 03:00:00,-3.06584025102106,4.08077232476707,26.0520792113657,1,1000
"271",-82.5844,35.6062,2020-05-05 03:00:00,-6.0634927052592,3.98239135514786,52.6253846922879,1,5
"1201",-80.851473,35.281791,2020-05-05 03:00:00,-2.52896667956153,3.92977223898966,21.8387823166663,1,5
"1911",-80.342,36.026,2020-05-05 03:00:00,-1.75820198386861,3.74211621561258,17.0947079872302,1,5
"3561",-78.8197,35.8652,2020-05-05 03:00:00,-2.76792620573278,4.02636959573098,23.8730676018091,1,5
"272",-82.5844,35.6062,2020-05-05 03:00:00,-5.98239674142481,4.05728075998147,52.250597937126,1,4
"1202",-80.851473,35.281791,2020-05-05 03:00:00,-2.60036346673323,3.88599505907543,21.8628477582795,1,4
"1912",-80.342,36.026,2020-05-05 03:00:00,-1.79129618075027,3.78585124258527,17.5414116381549,1,4
"3562",-78.8197,35.8652,2020-05-05 03:00:00,-2.91719869672066,4.10744683150426,25.3811677097831,1,4
"273",-82.5844,35.6062,2020-05-05 03:00:00,-5.99570293309989,4.01334322914608,52.0553775369152,1,3
"1203",-80.851473,35.281791,2020-05-05 03:00:00,-2.75797213522504,3.78409128907887,21.9257571827603,1,3
"1913",-80.342,36.026,2020-05-05 03:00:00,-1.58594012010308,3.73912542417472,16.4962650022624,1,3
"3563",-78.8197,35.8652,2020-05-05 03:00:00,-2.8435606816783,4.00917864560892,24.1593507627933,1,3
"274",-82.5844,35.6062,2020-05-05 03:00:00,-4.80684464404181,2.72687117593184,30.5415818420813,1,2
"1204",-80.851473,35.281791,2020-05-05 03:00:00,-2.26849063395868,2.64590110630796,12.14684242072,1,2
"1914",-80.342,36.026,2020-05-05 03:00:00,-1.675698360532,2.50175642168051,9.06675018890929,1,2
"3564",-78.8197,35.8652,2020-05-05 03:00:00,-2.6317692615707,2.78779359142658,14.6980025545475,1,2
"275",-82.5844,35.6062,2020-05-05 03:00:00,-6.78827648206008,2.14022348731775,50.6612541725566,0,1
"1205",-80.851473,35.281791,2020-05-05 03:00:00,-1.73443756015824,2.61012998829116,9.82105220586447,1,1
"1915",-80.342,36.026,2020-05-05 03:00:00,-0.806203873525158,2.04596260823317,4.83592767997523,1,1
"3565",-78.8197,35.8652,2020-05-05 03:00:00,-1.89275452868314,2.36215881531027,9.16231397459856,1,1
"28",-82.5844,35.6062,2020-05-05 04:00:00,-4.33437135429447,3.06309981044797,28.1693554856949,1,1000
"121",-80.851473,35.281791,2020-05-05 04:00:00,2.93366883627371,2.90438747375205,17.0418794386114,1,1000
"192",-80.342,36.026,2020-05-05 04:00:00,-0.550242484087286,2.93123187666108,8.8948871060486,1,1000
"357",-78.8197,35.8652,2020-05-05 04:00:00,-4.26323208612142,3.20892575215281,28.4723523029647,1,1000
"281",-82.5844,35.6062,2020-05-05 04:00:00,-4.40717734030227,3.15798285430635,29.3960678169667,1,5
"1211",-80.851473,35.281791,2020-05-05 04:00:00,2.7852867328765,2.86692074383354,15.9770567357609,1,5
"1921",-80.342,36.026,2020-05-05 04:00:00,-0.601537696336361,2.87690973621924,8.63845723046671,1,5
"3571",-78.8197,35.8652,2020-05-05 04:00:00,-4.41701213217507,3.16379800416091,29.5196139869143,1,5
"282",-82.5844,35.6062,2020-05-05 04:00:00,-4.37929159959544,2.99626210216612,28.1557814991641,1,4
"1212",-80.851473,35.281791,2020-05-05 04:00:00,3.08693564493569,2.79557691403331,17.3444219582505,1,4
"1922",-80.342,36.026,2020-05-05 04:00:00,-0.5488466377206,2.83870034899858,8.35945230314189,1,4
"3572",-78.8197,35.8652,2020-05-05 04:00:00,-4.27489473635989,3.29949323142301,29.1613805911637,1,4
"283",-82.5844,35.6062,2020-05-05 04:00:00,-4.15011064339037,3.00359342488954,26.2449918144217,1,3
"1213",-80.851473,35.281791,2020-05-05 04:00:00,2.97834612665944,2.88381281215815,17.1869219857548,1,3
"1923",-80.342,36.026,2020-05-05 04:00:00,-0.5826848419254,2.85217774624589,8.47443952118994,1,3
"3573",-78.8197,35.8652,2020-05-05 04:00:00,-4.24434471524685,3.12904539009053,27.8053871150906,1,3
"284",-82.5844,35.6062,2020-05-05 04:00:00,-4.09563311989256,3.02457905243173,25.9222890971697,1,2
"1214",-80.851473,35.281791,2020-05-05 04:00:00,2.91419608612565,2.83273034316994,16.5169000255057,1,2
"1924",-80.342,36.026,2020-05-05 04:00:00,-0.668528041937765,2.77972098716335,8.17377850933355,1,2
"3574",-78.8197,35.8652,2020-05-05 04:00:00,-4.31112152438691,3.11998810132527,28.3200945504433,1,2
"285",-82.5844,35.6062,2020-05-05 04:00:00,-5.08294862922524,1.51335442855448,28.1266083937682,0,1
"1215",-80.851473,35.281791,2020-05-05 04:00:00,3.85257733551871,1.36237482946457,16.6984173021111,0,1
"1925",-80.342,36.026,2020-05-05 04:00:00,-1.65529947936858,1.62690225617101,5.38682731753221,1,1
"3575",-78.8197,35.8652,2020-05-05 04:00:00,-4.47041068277843,1.62567082131262,22.6273772919668,0,1
"29",-82.5844,35.6062,2020-05-05 05:00:00,-0.318504647600198,1.84594813698151,3.50896973496844,1,1000
"122",-80.851473,35.281791,2020-05-05 05:00:00,1.92026817255341,1.78002507220675,6.85591911220625,1,1000
"193",-80.342,36.026,2020-05-05 05:00:00,1.89834727131461,1.72804737522245,6.58987009352079,1,1000
"358",-78.8197,35.8652,2020-05-05 05:00:00,-0.123842363220332,1.99752319724411,4.00543585445633,1,1000
"291",-82.5844,35.6062,2020-05-05 05:00:00,-0.334216413306272,1.89878082008692,3.71706921365328,1,5
"1221",-80.851473,35.281791,2020-05-05 05:00:00,1.8268805176012,1.80306647649905,6.58854114426553,1,5
"1931",-80.342,36.026,2020-05-05 05:00:00,1.83958772902941,1.78110154342035,6.55640572076991,1,5
"3581",-78.8197,35.8652,2020-05-05 05:00:00,-0.173030451619245,2.07578427513086,4.3388198940681,1,5
"292",-82.5844,35.6062,2020-05-05 05:00:00,-0.241177287390808,1.89820778734986,3.66135928790886,1,4
"1222",-80.851473,35.281791,2020-05-05 05:00:00,1.79592977377249,1.83240657626992,6.58307761307976,1,4
"1932",-80.342,36.026,2020-05-05 05:00:00,1.73878854224051,1.79251520273823,6.23649634667456,1,4
"3582",-78.8197,35.8652,2020-05-05 05:00:00,-0.176478012207919,2.0030043055199,4.04317073672411,1,4
"293",-82.5844,35.6062,2020-05-05 05:00:00,-0.248732545752935,1.79115139033734,3.27009118242411,1,3
"1223",-80.851473,35.281791,2020-05-05 05:00:00,1.93713008954995,1.73461289029949,6.76135486303297,1,3
"1933",-80.342,36.026,2020-05-05 05:00:00,1.79020147360546,1.80268798095199,6.45450527276791,1,3
"3583",-78.8197,35.8652,2020-05-05 05:00:00,-0.243580523952436,2.00210634483351,4.06776128767156,1,3
"294",-82.5844,35.6062,2020-05-05 05:00:00,-0.266987218741979,1.3798692362334,1.97532128407491,1,2
"1224",-80.851473,35.281791,2020-05-05 05:00:00,2.05631596643595,1.35381257973535,6.06124385486911,1,2
"1934",-80.342,36.026,2020-05-05 05:00:00,2.022659600194,1.33246571221017,5.86661673247271,1,2
"3584",-78.8197,35.8652,2020-05-05 05:00:00,-0.115814315446304,1.54223881465138,2.3919135170796,1,2
"295",-82.5844,35.6062,2020-05-05 05:00:00,-2.55509360689098,1.61662666238653,9.14198510551414,1,1
"1225",-80.851473,35.281791,2020-05-05 05:00:00,0.021804491035212,1.74947284746408,3.06113067984338,1,1
"1935",-80.342,36.026,2020-05-05 05:00:00,0.121484353921347,1.18396580205836,1.41653346869137,1,1
"3585",-78.8197,35.8652,2020-05-05 05:00:00,-0.0611716318750322,1.34952774098316,1.82496709222936,1,1
"30",-82.5844,35.6062,2020-05-05 06:00:00,4.31934775915084,2.47827737856263,24.7986238295767,1,1000
"123",-80.851473,35.281791,2020-05-05 06:00:00,3.34609149253458,2.37980026730765,16.8597775886899,1,1000
"194",-80.342,36.026,2020-05-05 06:00:00,1.60102138406896,2.39221077284434,8.2859418539586,1,1000
"359",-78.8197,35.8652,2020-05-05 06:00:00,-0.225761965693381,2.60297537532249,6.82644926968901,1,1000
"301",-82.5844,35.6062,2020-05-05 06:00:00,4.23345667403227,2.47526417402151,24.0490881421028,1,5
"1231",-80.851473,35.281791,2020-05-05 06:00:00,3.416129310978,2.36364818197869,17.2567721974942,1,5
"1941",-80.342,36.026,2020-05-05 06:00:00,1.61037874906483,2.35937144860674,8.15995334794027,1,5
"3591",-78.8197,35.8652,2020-05-05 06:00:00,-0.177977531941712,2.56639297066691,6.61804888176461,1,5
"302",-82.5844,35.6062,2020-05-05 06:00:00,4.32339292357556,2.4865711365305,24.8747623886498,1,4
"1232",-80.851473,35.281791,2020-05-05 06:00:00,3.36977669994636,2.2935429932916,16.6157344695784,1,4
"1942",-80.342,36.026,2020-05-05 06:00:00,1.65305393063893,2.31812932241471,8.10631085303971,1,4
"3592",-78.8197,35.8652,2020-05-05 06:00:00,-0.248675573793882,2.60218070914281,6.83318398403669,1,4
"303",-82.5844,35.6062,2020-05-05 06:00:00,4.61060631398118,2.74131447251399,28.7724956197378,1,3
"1233",-80.851473,35.281791,2020-05-05 06:00:00,3.95909211543099,2.50507241825276,21.9497981991586,1,3
"1943",-80.342,36.026,2020-05-05 06:00:00,1.30836085964299,2.4910217053055,7.91699727534884,1,3
"3593",-78.8197,35.8652,2020-05-05 06:00:00,-0.678357151195979,2.83412365217018,8.49242530036919,1,3
"304",-82.5844,35.6062,2020-05-05 06:00:00,4.62484212023819,2.67664129865071,28.5535732787718,1,2
"1234",-80.851473,35.281791,2020-05-05 06:00:00,3.87952358744101,2.61910217900623,21.9103994895863,1,2
"1944",-80.342,36.026,2020-05-05 06:00:00,1.49366477577466,2.5976491560864,8.97881560050636,1,2
"3594",-78.8197,35.8652,2020-05-05 06:00:00,-0.666168567295168,2.78384386624204,8.19356723166552,1,2
"305",-82.5844,35.6062,2020-05-05 06:00:00,4.9314707155778,1.46619889090983,26.4691426063066,0,1
"1235",-80.851473,35.281791,2020-05-05 06:00:00,3.92876451918453,1.87916743690602,18.9664609031312,0,1
"1945",-80.342,36.026,2020-05-05 06:00:00,1.2412944444042,1.36185779617428,3.3954685547094,1,1
"3595",-78.8197,35.8652,2020-05-05 06:00:00,1.37799798284416,1.69453356249897,4.77032243515804,1,1
"31",-82.5844,35.6062,2020-05-05 07:00:00,-4.80896019031814,2.93978072801801,31.7684088408908,1,1000
"124",-80.851473,35.281791,2020-05-05 07:00:00,4.3666293542191,2.71436334688591,26.4352202960456,1,1000
"195",-80.342,36.026,2020-05-05 07:00:00,0.252813163897099,2.83195125622611,8.08386241348031,1,1000
"360",-78.8197,35.8652,2020-05-05 07:00:00,0.755646093034785,2.93744248840264,9.1995693905918,1,1000
"311",-82.5844,35.6062,2020-05-05 07:00:00,-4.65683568750147,2.89928690869455,30.0919831993149,1,5
"1241",-80.851473,35.281791,2020-05-05 07:00:00,4.29676008593891,2.72857454918878,25.9072663065985,1,5
"1951",-80.342,36.026,2020-05-05 07:00:00,0.230034582726819,2.76258676469879,7.68480154173923,1,5
"3601",-78.8197,35.8652,2020-05-05 07:00:00,0.575201173355696,2.88878108730119,8.67591256017884,1,5
"312",-82.5844,35.6062,2020-05-05 07:00:00,-4.55011841806467,2.94384634258809,29.3698089071806,1,4
"1242",-80.851473,35.281791,2020-05-05 07:00:00,4.41590043931838,2.66718332063263,26.6140435558332,1,4
"1952",-80.342,36.026,2020-05-05 07:00:00,0.282117880076438,2.72815688552358,7.52243049028852,1,4
"3602",-78.8197,35.8652,2020-05-05 07:00:00,0.601172886128333,2.81839857454198,8.30477936399615,1,4
"313",-82.5844,35.6062,2020-05-05 07:00:00,-4.48985395862529,2.91177739486504,28.6372361670302,1,3
"1243",-80.851473,35.281791,2020-05-05 07:00:00,4.31428151906213,2.72294384917678,26.0274482314906,1,3
"1953",-80.342,36.026,2020-05-05 07:00:00,0.387107202241643,2.70199971741671,7.45065445894732,1,3
"3603",-78.8197,35.8652,2020-05-05 07:00:00,0.655430419167902,2.90801744936064,8.88615452015658,1,3
"314",-82.5844,35.6062,2020-05-05 07:00:00,-4.02400747497991,2.65557169197307,23.2446971699029,1,2
"1244",-80.851473,35.281791,2020-05-05 07:00:00,4.26922390778097,2.38961799016669,23.9365469136969,1,2
"1954",-80.342,36.026,2020-05-05 07:00:00,0.597209656040376,2.39205278698032,6.0785759089682,1,2
"3604",-78.8197,35.8652,2020-05-05 07:00:00,0.423277423257835,2.58520748409069,6.86246151283833,1,2
"315",-82.5844,35.6062,2020-05-05 07:00:00,-1.94154894811734,1.52668755066874,6.10038719530246,1,1
"1245",-80.851473,35.281791,2020-05-05 07:00:00,6.00261865624418,1.48571050911765,38.2387664491933,0,1
"1955",-80.342,36.026,2020-05-05 07:00:00,0.356622000997733,1.53000909412828,2.46810707971086,1,1
"3605",-78.8197,35.8652,2020-05-05 07:00:00,-0.565427087107921,1.50842109996823,2.59504200566473,1,1
"32",-82.5844,35.6062,2020-05-05 08:00:00,-3.65855058550457,3.64527534986179,26.6730247630058,1,1000
"125",-80.851473,35.281791,2020-05-05 08:00:00,-3.32126248512482,3.50353085739208,23.305512963796,1,1000
"196",-80.342,36.026,2020-05-05 08:00:00,1.16709637805793,3.43217265329866,13.1419230777271,1,1000
"361",-78.8197,35.8652,2020-05-05 08:00:00,-1.34737560305254,3.73398049956217,15.7580313868118,1,1000
"321",-82.5844,35.6062,2020-05-05 08:00:00,-3.63531039547198,3.74155858185765,27.2147422928993,1,5
"1251",-80.851473,35.281791,2020-05-05 08:00:00,-3.4142891129078,3.61099393452452,24.6966473416936,1,5
"1961",-80.342,36.026,2020-05-05 08:00:00,0.902260337713487,3.50008109967933,13.0646414213433,1,5
"3611",-78.8197,35.8652,2020-05-05 08:00:00,-1.25117128740634,3.81927198705292,16.1522681015172,1,5
"322",-82.5844,35.6062,2020-05-05 08:00:00,-3.74316314866721,3.66991988868019,27.4795823468706,1,4
"1252",-80.851473,35.281791,2020-05-05 08:00:00,-3.3464681164657,3.65291735474723,24.542654055135,1,4
"1962",-80.342,36.026,2020-05-05 08:00:00,0.971631092076912,3.41808585989592,12.627377924711,1,4
"3612",-78.8197,35.8652,2020-05-05 08:00:00,-1.34315925391509,3.66075034245014,15.2051698511265,1,4
"323",-82.5844,35.6062,2020-05-05 08:00:00,-3.39503097759035,3.7016126747846,25.2281717329241,1,3
"1253",-80.851473,35.281791,2020-05-05 08:00:00,-3.07896049368467,3.85746321971469,24.3600202131225,1,3
"1963",-80.342,36.026,2020-05-05 08:00:00,0.815169925775057,3.66696983738332,14.1111697961672,1,3
"3613",-78.8197,35.8652,2020-05-05 08:00:00,-1.61061686395494,3.82903014335819,17.2555585212017,1,3
